,variety,year,week,day,lq,mean,uq,region,rpin
2937,braeburn,18,-1,-12,42.51,44.62643256185155,46.67,CHB,All
2938,braeburn,18,-1,-12,43.425,45.4704,47.415,CHB,R1472
2939,braeburn,18,-1,-12,41.96,44.06602921646746,46.08,CHB,R1468
2940,braeburn,18,2,9,48.9,51.263847999999996,53.51,CHB,All
2941,braeburn,18,2,9,48.26,50.73448598130842,52.95,CHB,R1468
2942,braeburn,18,2,9,49.88,52.055249500998,54.39,CHB,R1472
2943,braeburn,18,3,16,50.81,53.32629482071713,55.85,CHB,All
2944,braeburn,18,3,16,50.81,53.32629482071713,55.85,CHB,R1468
2945,braeburn,18,4,24,53.82,56.530941739824414,59.33,CHB,All
2946,braeburn,18,4,24,54.2,57.323280318091456,60.135000000000005,CHB,R1472
2947,braeburn,18,4,24,53.2875,55.999546666666674,58.5525,CHB,R1468
2948,braeburn,18,5,30,54.845,57.79449240607514,60.74,CHB,All
2949,braeburn,18,5,30,56.22,59.047045908183634,62.08,CHB,R1472
2950,braeburn,18,5,30,54.14,56.957786666666664,59.66,CHB,R1468
2951,braeburn,18,6,36,55.9,58.910752,61.89,CHB,All
2952,braeburn,18,6,36,57.167500000000004,60.13978,63.415,CHB,R1472
2953,braeburn,18,6,36,55.082499999999996,58.09140000000001,60.980000000000004,CHB,R1468
2954,braeburn,18,7,44,57.5425,60.754552000000004,64.045,CHB,All
2955,braeburn,18,7,44,59.2875,62.27378,65.3925,CHB,R1472
2956,braeburn,18,7,44,56.6025,59.741733333333336,62.9675,CHB,R1468
2957,braeburn,18,8,50,58.91,62.063722044728436,65.1325,CHB,All
2958,braeburn,18,8,50,60.5625,63.52585657370518,66.7775,CHB,R1472
2959,braeburn,18,8,50,58.085,61.08506666666667,64.165,CHB,R1468
2960,braeburn,18,9,58,60.4075,63.52818400000001,66.76249999999999,CHB,All
2961,braeburn,18,9,58,62.004999999999995,64.77296,67.795,CHB,R1472
2962,braeburn,18,9,58,59.4925,62.69833333333333,65.8,CHB,R1468
2963,braeburn,18,10,65,61.39,64.69901599999999,67.9,CHB,All
2964,braeburn,18,10,65,63.087500000000006,66.19114,69.405,CHB,R1472
2965,braeburn,18,10,65,60.69,63.70426666666667,66.745,CHB,R1468
2966,braeburn,18,11,72,62.61,65.74349079263412,68.99,CHB,All
2967,braeburn,18,11,72,64.0275,66.99222,70.1425,CHB,R1472
2968,braeburn,18,11,72,61.9,64.90989319092122,68.13,CHB,R1468
2969,braeburn,18,-1,-12,43.6,46.988843469591224,50.02,All,All
2970,braeburn,18,-1,-12,49.4225,52.04492125984252,54.709999999999994,All,R1463
2971,braeburn,18,-1,-13,48.05,50.94200803212852,53.95,All,R1470
2972,braeburn,18,-1,-13,46.6175,49.75492,52.0275,All,R1469
2973,braeburn,18,-1,-12,43.425,45.4704,47.415,All,R1472
2974,braeburn,18,-1,-12,41.96,44.06602921646746,46.08,All,R1468
2975,braeburn,18,2,8,50.02,53.38525762881441,56.44,All,All
2976,braeburn,18,2,8,54.4825,57.553520000000006,60.91,All,R1463
2977,braeburn,18,2,8,53.485,57.08028,60.505,All,R1470
2978,braeburn,18,2,8,52.64,56.14004016064256,59.24,All,R1469
2979,braeburn,18,2,9,48.26,50.73448598130842,52.95,All,R1468
2980,braeburn,18,2,9,49.88,52.055249500998,54.39,All,R1472
2981,braeburn,18,3,15,52.415,56.218702594810374,59.735,All,All
2982,braeburn,18,3,15,57.6275,61.24704,64.8,All,R1463
2983,braeburn,18,3,15,54.385000000000005,57.916239999999995,61.662499999999994,All,R1470
2984,braeburn,18,3,15,54.9725,58.20476,61.625,All,R1469
2985,braeburn,18,3,16,50.81,53.32629482071713,55.85,All,R1468
2986,braeburn,18,4,22,54.61,58.06721917124314,61.185,All,All
2987,braeburn,18,4,22,58.37,62.128393574297185,66.29,All,R1463
2988,braeburn,18,4,22,55.834999999999994,59.43236,62.6925,All,R1470
2989,braeburn,18,4,22,56.81,60.34784860557769,63.864999999999995,All,R1469
2990,braeburn,18,4,24,54.2,57.323280318091456,60.135000000000005,All,R1472
2991,braeburn,18,4,24,53.2875,55.999546666666674,58.5525,All,R1468
2992,braeburn,18,5,30,55.855000000000004,59.53117075956595,62.735,All,All
2993,braeburn,18,5,30,56.22,59.047045908183634,62.08,All,R1472
2994,braeburn,18,5,30,54.14,56.957786666666664,59.66,All,R1468
2995,braeburn,18,5,29,61.9875,65.58632,69.4675,All,R1463
2996,braeburn,18,5,29,58.8725,62.16636,65.1825,All,R1469
2997,braeburn,18,6,36,56.9775,60.736925,64.28,All,All
2998,braeburn,18,6,36,57.167500000000004,60.13978,63.415,All,R1472
2999,braeburn,18,6,36,55.082499999999996,58.09140000000001,60.980000000000004,All,R1468
3000,braeburn,18,6,36,62.1425,66.06444,70.0975,All,R1463
3001,braeburn,18,6,36,59.0375,62.209520000000005,65.4675,All,R1470
3002,braeburn,18,6,36,59.6175,63.06768000000001,66.6675,All,R1469
3003,braeburn,18,7,43,58.905,62.725199999999994,66.32,All,All
3004,braeburn,18,7,43,64.685,68.37635999999999,72.44,All,R1463
3005,braeburn,18,7,43,60.6525,64.61324,68.595,All,R1470
3006,braeburn,18,7,43,61.540000000000006,65.03924,68.66,All,R1469
3007,braeburn,18,7,44,59.2875,62.27378,65.3925,All,R1472
3008,braeburn,18,7,44,56.6025,59.741733333333336,62.9675,All,R1468
3009,braeburn,18,8,50,60.15,63.88220558882236,67.4025,All,All
3010,braeburn,18,8,50,65.245,68.80869047619048,72.2875,All,R1463
3011,braeburn,18,8,50,61.73,65.90180000000001,69.84,All,R1470
3012,braeburn,18,8,50,62.46,66.00368,69.545,All,R1469
3013,braeburn,18,8,50,60.5625,63.52585657370518,66.7775,All,R1472
3014,braeburn,18,8,50,58.085,61.08506666666667,64.165,All,R1468
3015,braeburn,18,9,57,61.2225,64.87342157842157,68.2275,All,All
3016,braeburn,18,9,57,64.61,68.91716000000001,73.02,All,R1463
3017,braeburn,18,9,57,61.51,65.59706827309238,69.63,All,R1470
3018,braeburn,18,9,57,63.39,66.81185770750987,69.79,All,R1469
3019,braeburn,18,9,58,62.004999999999995,64.77296,67.795,All,R1472
3020,braeburn,18,9,58,59.4925,62.69833333333333,65.8,All,R1468
3021,braeburn,18,10,65,62.43,66.25224887556222,69.77,All,All
3022,braeburn,18,10,65,63.087500000000006,66.19114,69.405,All,R1472
3023,braeburn,18,10,65,60.69,63.70426666666667,66.745,All,R1468
3024,braeburn,18,10,64,66.4325,70.66896000000001,75.33749999999999,All,R1463
3025,braeburn,18,10,64,63.82,67.46928,71.3075,All,R1470
3026,braeburn,18,10,64,64.55,68.37617529880477,71.53,All,R1469
3027,braeburn,18,11,72,63.4725,67.22662,70.73,All,All
3028,braeburn,18,11,72,64.0275,66.99222,70.1425,All,R1472
3029,braeburn,18,11,72,61.9,64.90989319092122,68.13,All,R1468
3030,braeburn,18,11,71,68.235,72.3492828685259,76.52000000000001,All,R1463
3031,braeburn,18,11,71,64.435,67.90676,71.3875,All,R1470
3032,braeburn,18,11,71,65.185,68.81304000000002,72.4975,All,R1469
3033,braeburn,18,12,78,66.35,70.54226969292391,74.83,All,All
3034,braeburn,18,12,78,68.2525,72.52435999999999,77.16499999999999,All,R1463
3035,braeburn,18,12,78,65.9025,69.53979999999999,73.475,All,R1474
3036,braeburn,18,12,78,65.62,69.55871485943776,72.84,All,R1469
3037,braeburn,19,-1,-13,40.95,43.427955911823645,45.65,Hastings,All
3038,braeburn,19,-1,-13,41.885000000000005,44.301262525050106,46.504999999999995,Hastings,R1472
3039,braeburn,19,-1,-13,40.18,42.31076101468625,44.35,Hastings,R1468
3040,braeburn,19,-1,-14,42.82,45.03839357429719,47.87,Hastings,R1463
3041,braeburn,19,0,-1,46.947500000000005,49.69638,52.2125,Hastings,All
3042,braeburn,19,0,-1,47.442499999999995,49.893800000000006,52.375,Hastings,R1463
3043,braeburn,19,0,-1,46.4775,49.498960000000004,52.0125,Hastings,R1469
3044,braeburn,19,1,365,45.635,48.113028846153846,50.44,Hastings,All
3045,braeburn,19,1,365,46.75,49.3327108433735,51.795,Hastings,R1472
3046,braeburn,19,1,365,44.8725,47.30315999999999,49.685,Hastings,R1468
3047,braeburn,19,4,21,51.835,54.98812107367218,57.975,Hastings,All
3048,braeburn,19,4,21,54.15,57.33955823293172,60.47,Hastings,R1463
3049,braeburn,19,4,21,54.135000000000005,56.86306772908367,59.525,Hastings,R1469
3050,braeburn,19,4,22,52.4625,55.56266,58.4225,Hastings,R1472
3051,braeburn,19,4,22,50.32,53.19932090545938,55.94,Hastings,R1468
3052,braeburn,19,5,28,53.2925,56.410114285714286,59.4775,Hastings,All
3053,braeburn,19,5,28,55.964999999999996,58.8888,61.7075,Hastings,R1463
3054,braeburn,19,5,28,55.912499999999994,58.75384,61.325,Hastings,R1469
3055,braeburn,19,5,29,53.7875,56.59136,59.442499999999995,Hastings,R1472
3056,braeburn,19,5,29,51.73,54.68181333333333,57.65,Hastings,R1468
3057,braeburn,19,6,35,54.61,57.936512292738705,61.03,Hastings,All
3058,braeburn,19,6,35,57.402499999999996,60.45652,63.18,Hastings,R1463
3059,braeburn,19,6,35,57.4525,60.58056,63.2575,Hastings,R1469
3060,braeburn,19,6,36,55.25,58.1150501002004,60.97,Hastings,R1472
3061,braeburn,19,6,36,53.0625,56.09637333333333,58.9725,Hastings,R1468
3062,braeburn,19,7,42,55.92,59.565477415666095,63.01,Hastings,All
3063,braeburn,19,7,42,57.925,61.622279999999996,64.82,Hastings,R1463
3064,braeburn,19,7,43,59.14,62.35316,65.675,Hastings,R1469
3065,braeburn,19,7,43,56.675,60.175611222444886,63.625,Hastings,R1472
3066,braeburn,19,7,43,54.2725,57.54470666666666,60.8125,Hastings,R1468
3067,braeburn,19,8,50,57.53,60.86847245883021,64.04,Hastings,All
3068,braeburn,19,8,50,58.18,61.34523046092185,64.5,Hastings,R1472
3069,braeburn,19,8,50,56.14,59.08977660972405,62.15,Hastings,R1468
3070,braeburn,19,8,49,59.68,62.88215139442231,66.18,Hastings,R1463
3071,braeburn,19,8,49,59.9625,63.30947999999999,65.96,Hastings,R1469
3072,braeburn,19,9,57,59.0475,62.31483485193622,65.59,Hastings,All
3073,braeburn,19,9,57,59.675,62.92412825651302,66.205,Hastings,R1472
3074,braeburn,19,9,57,57.33,60.503830911492734,63.56,Hastings,R1468
3075,braeburn,19,9,57,60.925,64.49676,67.7575,Hastings,R1463
3076,braeburn,19,9,57,61.2425,64.40048,67.56,Hastings,R1469
3077,braeburn,19,10,64,59.582499999999996,63.11978285714285,66.42,Hastings,All
3078,braeburn,19,10,64,60.230000000000004,63.86619238476955,66.95,Hastings,R1472
3079,braeburn,19,10,64,57.715,60.89010652463382,63.974999999999994,Hastings,R1468
3080,braeburn,19,10,63,61.8375,65.78964,69.52250000000001,Hastings,R1463
3081,braeburn,19,10,63,62.06,65.65804000000001,68.84,Hastings,R1469
3082,braeburn,19,11,71,60.66,64.24429714285715,67.62,Hastings,All
3083,braeburn,19,11,71,61.9,65.16338677354709,68.31,Hastings,R1472
3084,braeburn,19,11,71,58.855000000000004,62.33852197070572,65.865,Hastings,R1468
3085,braeburn,19,11,70,62.79,66.19251999999999,70.2825,Hastings,R1463
3086,braeburn,19,11,70,62.34,66.18651999999999,69.4975,Hastings,R1469
3087,braeburn,19,13,85,62.1875,65.81367333333333,69.2775,Hastings,All
3088,braeburn,19,13,85,63.47,66.90714000000001,69.9525,Hastings,R1472
3089,braeburn,19,13,85,61.0925,64.53410666666667,67.765,Hastings,R1468
3090,braeburn,19,13,84,64.22,67.46544,70.89,Hastings,R1463
3091,braeburn,19,-1,-13,40.6575,43.10664262820512,45.25,CHB,All
3092,braeburn,19,-1,-13,41.885000000000005,44.301262525050106,46.504999999999995,CHB,R1472
3093,braeburn,19,-1,-13,40.18,42.31076101468625,44.35,CHB,R1468
3094,braeburn,19,1,365,45.635,48.113028846153846,50.44,CHB,All
3095,braeburn,19,1,365,46.75,49.3327108433735,51.795,CHB,R1472
3096,braeburn,19,1,365,44.8725,47.30315999999999,49.685,CHB,R1468
3097,braeburn,19,4,22,50.985,54.14390087929655,56.77,CHB,All
3098,braeburn,19,4,22,52.4625,55.56266,58.4225,CHB,R1472
3099,braeburn,19,4,22,50.32,53.19932090545938,55.94,CHB,R1468
3100,braeburn,19,5,29,52.3525,55.445632,58.36,CHB,All
3101,braeburn,19,5,29,53.7875,56.59136,59.442499999999995,CHB,R1472
3102,braeburn,19,5,29,51.73,54.68181333333333,57.65,CHB,R1468
3103,braeburn,19,6,36,53.72,56.90287429943955,59.77,CHB,All
3104,braeburn,19,6,36,55.25,58.1150501002004,60.97,CHB,R1472
3105,braeburn,19,6,36,53.0625,56.09637333333333,58.9725,CHB,R1468
3106,braeburn,19,7,43,55.1,58.59580464371498,61.75,CHB,All
3107,braeburn,19,7,43,56.675,60.175611222444886,63.625,CHB,R1472
3108,braeburn,19,7,43,54.2725,57.54470666666666,60.8125,CHB,R1468
3109,braeburn,19,8,50,56.65,59.98300793650793,62.99,CHB,All
3110,braeburn,19,8,50,58.18,61.34523046092185,64.5,CHB,R1472
3111,braeburn,19,8,50,56.14,59.08977660972405,62.15,CHB,R1468
3112,braeburn,19,9,57,58.275,61.46539808917197,64.63,CHB,All
3113,braeburn,19,9,57,59.675,62.92412825651302,66.205,CHB,R1472
3114,braeburn,19,9,57,57.33,60.503830911492734,63.56,CHB,R1468
3115,braeburn,19,10,64,58.582499999999996,62.07816000000001,65.26249999999999,CHB,All
3116,braeburn,19,10,64,60.230000000000004,63.86619238476955,66.95,CHB,R1472
3117,braeburn,19,10,64,57.715,60.89010652463382,63.974999999999994,CHB,R1468
3118,braeburn,19,11,71,59.84,63.466207999999995,66.7075,CHB,All
3119,braeburn,19,11,71,61.9,65.16338677354709,68.31,CHB,R1472
3120,braeburn,19,11,71,58.855000000000004,62.33852197070572,65.865,CHB,R1468
3121,braeburn,19,13,85,61.98,65.48332,68.76,CHB,All
3122,braeburn,19,13,85,63.47,66.90714000000001,69.9525,CHB,R1472
3123,braeburn,19,13,85,61.0925,64.53410666666667,67.765,CHB,R1468
3124,braeburn,19,-1,-13,40.95,43.427955911823645,45.65,All,All
3125,braeburn,19,-1,-13,41.885000000000005,44.301262525050106,46.504999999999995,All,R1472
3126,braeburn,19,-1,-13,40.18,42.31076101468625,44.35,All,R1468
3127,braeburn,19,-1,-14,42.82,45.03839357429719,47.87,All,R1463
3128,braeburn,19,0,-1,46.947500000000005,49.69638,52.2125,All,All
3129,braeburn,19,0,-1,47.442499999999995,49.893800000000006,52.375,All,R1463
3130,braeburn,19,0,-1,46.4775,49.498960000000004,52.0125,All,R1469
3131,braeburn,19,1,365,45.635,48.113028846153846,50.44,All,All
3132,braeburn,19,1,365,46.75,49.3327108433735,51.795,All,R1472
3133,braeburn,19,1,365,44.8725,47.30315999999999,49.685,All,R1468
3134,braeburn,19,4,21,51.835,54.98812107367218,57.975,All,All
3135,braeburn,19,4,21,54.15,57.33955823293172,60.47,All,R1463
3136,braeburn,19,4,21,54.135000000000005,56.86306772908367,59.525,All,R1469
3137,braeburn,19,4,22,52.4625,55.56266,58.4225,All,R1472
3138,braeburn,19,4,22,50.32,53.19932090545938,55.94,All,R1468
3139,braeburn,19,5,28,53.2925,56.410114285714286,59.4775,All,All
3140,braeburn,19,5,28,55.964999999999996,58.8888,61.7075,All,R1463
3141,braeburn,19,5,28,55.912499999999994,58.75384,61.325,All,R1469
3142,braeburn,19,5,29,53.7875,56.59136,59.442499999999995,All,R1472
3143,braeburn,19,5,29,51.73,54.68181333333333,57.65,All,R1468
3144,braeburn,19,6,35,54.61,57.936512292738705,61.03,All,All
3145,braeburn,19,6,35,57.402499999999996,60.45652,63.18,All,R1463
3146,braeburn,19,6,35,57.4525,60.58056,63.2575,All,R1469
3147,braeburn,19,6,36,55.25,58.1150501002004,60.97,All,R1472
3148,braeburn,19,6,36,53.0625,56.09637333333333,58.9725,All,R1468
3149,braeburn,19,7,42,55.92,59.565477415666095,63.01,All,All
3150,braeburn,19,7,42,57.925,61.622279999999996,64.82,All,R1463
3151,braeburn,19,7,43,59.14,62.35316,65.675,All,R1469
3152,braeburn,19,7,43,56.675,60.175611222444886,63.625,All,R1472
3153,braeburn,19,7,43,54.2725,57.54470666666666,60.8125,All,R1468
3154,braeburn,19,8,50,57.53,60.86847245883021,64.04,All,All
3155,braeburn,19,8,50,58.18,61.34523046092185,64.5,All,R1472
3156,braeburn,19,8,50,56.14,59.08977660972405,62.15,All,R1468
3157,braeburn,19,8,49,59.68,62.88215139442231,66.18,All,R1463
3158,braeburn,19,8,49,59.9625,63.30947999999999,65.96,All,R1469
3159,braeburn,19,9,57,59.0475,62.31483485193622,65.59,All,All
3160,braeburn,19,9,57,59.675,62.92412825651302,66.205,All,R1472
3161,braeburn,19,9,57,57.33,60.503830911492734,63.56,All,R1468
3162,braeburn,19,9,57,60.925,64.49676,67.7575,All,R1463
3163,braeburn,19,9,57,61.2425,64.40048,67.56,All,R1469
3164,braeburn,19,10,64,59.582499999999996,63.11978285714285,66.42,All,All
3165,braeburn,19,10,64,60.230000000000004,63.86619238476955,66.95,All,R1472
3166,braeburn,19,10,64,57.715,60.89010652463382,63.974999999999994,All,R1468
3167,braeburn,19,10,63,61.8375,65.78964,69.52250000000001,All,R1463
3168,braeburn,19,10,63,62.06,65.65804000000001,68.84,All,R1469
3169,braeburn,19,11,71,60.66,64.24429714285715,67.62,All,All
3170,braeburn,19,11,71,61.9,65.16338677354709,68.31,All,R1472
3171,braeburn,19,11,71,58.855000000000004,62.33852197070572,65.865,All,R1468
3172,braeburn,19,11,70,62.79,66.19251999999999,70.2825,All,R1463
3173,braeburn,19,11,70,62.34,66.18651999999999,69.4975,All,R1469
3174,braeburn,19,13,85,62.1875,65.81367333333333,69.2775,All,All
3175,braeburn,19,13,85,63.47,66.90714000000001,69.9525,All,R1472
3176,braeburn,19,13,85,61.0925,64.53410666666667,67.765,All,R1468
3177,braeburn,19,13,84,64.22,67.46544,70.89,All,R1463
3178,braeburn,20,-3,-29,34.315,36.974713896457764,39.5,Hastings,All
3179,braeburn,20,-3,-29,37.075,39.34556,41.6775,Hastings,R1463
3180,braeburn,20,-3,-29,37.915,39.836079999999995,41.945,Hastings,R1469
3181,braeburn,20,-3,-28,33.9775,36.27938,38.465,Hastings,R1472
3182,braeburn,20,-3,-28,33.0525,34.922606837606835,36.8925,Hastings,R1468
3183,braeburn,20,-2,-20,37.845,40.54064709806537,42.955,Hastings,All
3184,braeburn,20,-2,-20,40.79,43.541164658634536,46.2,Hastings,R1463
3185,braeburn,20,-2,-21,37.555,39.786319999999996,41.845,Hastings,R1472
3186,braeburn,20,-2,-21,36.8575,38.711619999999996,40.55,Hastings,R1468
3187,braeburn,20,-2,-22,40.21,42.71883999999999,44.745000000000005,Hastings,R1469
3188,braeburn,20,-1,-15,40.8675,43.55812,45.925,Hastings,All
3189,braeburn,20,-1,-15,43.5175,45.97652,48.364999999999995,Hastings,R1463
3190,braeburn,20,-1,-14,40.425,42.74622,45.1825,Hastings,R1472
3191,braeburn,20,-1,-14,40.0075,42.04993999999999,44.31,Hastings,R1468
3192,braeburn,20,-1,-14,43.285,45.779880000000006,48.15,Hastings,R1469
3193,braeburn,20,2,7,48.125,50.95213618157543,53.557500000000005,Hastings,All
3194,braeburn,20,2,7,47.195,49.3707615230461,51.695,Hastings,R1472
3195,braeburn,20,2,7,47.45,49.9211,52.1425,Hastings,R1468
3196,braeburn,20,2,6,51.7675,54.37616935483871,57.2325,Hastings,R1463
3197,braeburn,20,2,6,50.245,52.766733067729085,55.45,Hastings,R1469
3198,braeburn,20,3,13,50.67,53.626884589726494,56.3,Hastings,All
3199,braeburn,20,3,13,54.115,57.4876,60.4075,Hastings,R1463
3200,braeburn,20,3,13,52.04,54.86389558232932,57.37,Hastings,R1469
3201,braeburn,20,3,15,49.9,52.30553999999999,54.8,Hastings,R1472
3202,braeburn,20,3,15,49.697500000000005,52.40184,55.01,Hastings,R1468
3203,braeburn,20,4,21,52.67,55.427390146471375,58.14,Hastings,All
3204,braeburn,20,4,21,52.0,54.35403999999999,56.915,Hastings,R1472
3205,braeburn,20,4,21,52.0275,54.68796,57.5025,Hastings,R1468
3206,braeburn,20,4,21,53.807500000000005,56.80785714285714,59.5325,Hastings,R1469
3207,braeburn,20,4,20,54.85,57.66144,60.087500000000006,Hastings,R1463
3208,braeburn,20,5,28,54.98,57.90327333333334,60.59,Hastings,All
3209,braeburn,20,5,28,54.34,56.829780439121755,59.04,Hastings,R1472
3210,braeburn,20,5,28,54.415,56.973887775551106,59.705,Hastings,R1468
3211,braeburn,20,5,27,58.540000000000006,61.482839999999996,64.68,Hastings,R1463
3212,braeburn,20,5,27,55.605000000000004,58.330040000000004,60.7325,Hastings,R1469
3213,braeburn,20,6,35,56.16,59.62168224299065,62.5375,Hastings,All
3214,braeburn,20,6,35,55.44,57.93002,60.455,Hastings,R1472
3215,braeburn,20,6,35,56.0625,59.07098,62.152499999999996,Hastings,R1468
3216,braeburn,20,6,34,60.735,63.88459677419355,67.51,Hastings,R1463
3217,braeburn,20,6,34,56.62,59.87760000000001,62.7125,Hastings,R1469
3218,braeburn,20,7,42,57.405,60.82760347129506,63.7475,Hastings,All
3219,braeburn,20,7,42,56.8225,59.52254,62.46,Hastings,R1472
3220,braeburn,20,7,42,56.715,59.608520000000006,62.5725,Hastings,R1468
3221,braeburn,20,7,41,61.655,65.14201612903226,68.645,Hastings,R1463
3222,braeburn,20,7,41,58.769999999999996,61.596,63.96,Hastings,R1469
3223,braeburn,20,8,48,59.17,62.4466,65.71,Hastings,All
3224,braeburn,20,8,48,63.67,66.84891999999999,70.5725,Hastings,R1463
3225,braeburn,20,8,48,59.582499999999996,62.65839999999999,65.7175,Hastings,R1469
3226,braeburn,20,8,49,58.39,60.916979999999995,63.5325,Hastings,R1472
3227,braeburn,20,8,49,58.595,61.669160000000005,65.0425,Hastings,R1468
3228,braeburn,20,9,56,60.4625,63.96044726301736,66.9875,Hastings,All
3229,braeburn,20,9,56,59.595,62.26204408817635,65.005,Hastings,R1472
3230,braeburn,20,9,56,60.087500000000006,63.11156,66.0475,Hastings,R1468
3231,braeburn,20,9,55,65.12,68.68626506024097,72.8,Hastings,R1463
3232,braeburn,20,9,55,60.739999999999995,64.34132000000001,67.36,Hastings,R1469
3233,braeburn,20,10,63,61.99,65.52655978623915,68.61,Hastings,All
3234,braeburn,20,10,63,60.985,63.87911823647295,66.745,Hastings,R1472
3235,braeburn,20,10,63,61.575,64.51731462925852,67.60499999999999,Hastings,R1468
3236,braeburn,20,10,62,66.85,70.37983935742972,73.95,Hastings,R1463
3237,braeburn,20,10,62,62.6875,65.99544,69.02250000000001,Hastings,R1469
3238,braeburn,20,11,70,62.385,65.46647,68.3425,Hastings,All
3239,braeburn,20,11,70,62.7475,65.21672,67.7925,Hastings,R1472
3240,braeburn,20,11,70,62.167500000000004,65.71622,68.9,Hastings,R1468
3241,braeburn,20,-3,-28,33.4875,35.623419421487604,37.76,CHB,All
3242,braeburn,20,-3,-28,33.9775,36.27938,38.465,CHB,R1472
3243,braeburn,20,-3,-28,33.0525,34.922606837606835,36.8925,CHB,R1468
3244,braeburn,20,-2,-21,37.14,39.24897,41.1625,CHB,All
3245,braeburn,20,-2,-21,37.555,39.786319999999996,41.845,CHB,R1472
3246,braeburn,20,-2,-21,36.8575,38.711619999999996,40.55,CHB,R1468
3247,braeburn,20,-1,-14,40.17,42.39808,44.67,CHB,All
3248,braeburn,20,-1,-14,40.425,42.74622,45.1825,CHB,R1472
3249,braeburn,20,-1,-14,40.0075,42.04993999999999,44.31,CHB,R1468
3250,braeburn,20,2,7,47.32,49.6462062062062,51.95,CHB,All
3251,braeburn,20,2,7,47.195,49.3707615230461,51.695,CHB,R1472
3252,braeburn,20,2,7,47.45,49.9211,52.1425,CHB,R1468
3253,braeburn,20,3,15,49.8525,52.35369,54.8625,CHB,All
3254,braeburn,20,3,15,49.9,52.30553999999999,54.8,CHB,R1472
3255,braeburn,20,3,15,49.697500000000005,52.40184,55.01,CHB,R1468
3256,braeburn,20,4,21,52.0,54.521,57.24,CHB,All
3257,braeburn,20,4,21,52.0,54.35403999999999,56.915,CHB,R1472
3258,braeburn,20,4,21,52.0275,54.68796,57.5025,CHB,R1468
3259,braeburn,20,5,28,54.36,56.90169,59.4625,CHB,All
3260,braeburn,20,5,28,54.34,56.829780439121755,59.04,CHB,R1472
3261,braeburn,20,5,28,54.415,56.973887775551106,59.705,CHB,R1468
3262,braeburn,20,6,35,55.6575,58.5005,61.245000000000005,CHB,All
3263,braeburn,20,6,35,55.44,57.93002,60.455,CHB,R1472
3264,braeburn,20,6,35,56.0625,59.07098,62.152499999999996,CHB,R1468
3265,braeburn,20,7,42,56.7675,59.565529999999995,62.4725,CHB,All
3266,braeburn,20,7,42,56.8225,59.52254,62.46,CHB,R1472
3267,braeburn,20,7,42,56.715,59.608520000000006,62.5725,CHB,R1468
3268,braeburn,20,8,49,58.4875,61.29307,64.1725,CHB,All
3269,braeburn,20,8,49,58.39,60.916979999999995,63.5325,CHB,R1472
3270,braeburn,20,8,49,58.595,61.669160000000005,65.0425,CHB,R1468
3271,braeburn,20,9,56,59.835,62.68722722722722,65.54,CHB,All
3272,braeburn,20,9,56,59.595,62.26204408817635,65.005,CHB,R1472
3273,braeburn,20,9,56,60.087500000000006,63.11156,66.0475,CHB,R1468
3274,braeburn,20,10,63,61.34,64.19821643286572,67.1675,CHB,All
3275,braeburn,20,10,63,60.985,63.87911823647295,66.745,CHB,R1472
3276,braeburn,20,10,63,61.575,64.51731462925852,67.60499999999999,CHB,R1468
3277,braeburn,20,11,70,62.385,65.46647,68.3425,CHB,All
3278,braeburn,20,11,70,62.7475,65.21672,67.7925,CHB,R1472
3279,braeburn,20,11,70,62.167500000000004,65.71622,68.9,CHB,R1468
3280,braeburn,20,-3,-29,34.315,36.974713896457764,39.5,All,All
3281,braeburn,20,-3,-29,37.075,39.34556,41.6775,All,R1463
3282,braeburn,20,-3,-29,37.915,39.836079999999995,41.945,All,R1469
3283,braeburn,20,-3,-28,33.9775,36.27938,38.465,All,R1472
3284,braeburn,20,-3,-28,33.0525,34.922606837606835,36.8925,All,R1468
3285,braeburn,20,-2,-20,37.845,40.54064709806537,42.955,All,All
3286,braeburn,20,-2,-20,40.79,43.541164658634536,46.2,All,R1463
3287,braeburn,20,-2,-21,37.555,39.786319999999996,41.845,All,R1472
3288,braeburn,20,-2,-21,36.8575,38.711619999999996,40.55,All,R1468
3289,braeburn,20,-2,-22,40.21,42.71883999999999,44.745000000000005,All,R1469
3290,braeburn,20,-1,-15,40.8675,43.55812,45.925,All,All
3291,braeburn,20,-1,-15,43.5175,45.97652,48.364999999999995,All,R1463
3292,braeburn,20,-1,-14,40.425,42.74622,45.1825,All,R1472
3293,braeburn,20,-1,-14,40.0075,42.04993999999999,44.31,All,R1468
3294,braeburn,20,-1,-14,43.285,45.779880000000006,48.15,All,R1469
3295,braeburn,20,2,7,48.125,50.95213618157543,53.557500000000005,All,All
3296,braeburn,20,2,7,47.195,49.3707615230461,51.695,All,R1472
3297,braeburn,20,2,7,47.45,49.9211,52.1425,All,R1468
3298,braeburn,20,2,6,51.7675,54.37616935483871,57.2325,All,R1463
3299,braeburn,20,2,6,50.245,52.766733067729085,55.45,All,R1469
3300,braeburn,20,3,13,50.67,53.626884589726494,56.3,All,All
3301,braeburn,20,3,13,54.115,57.4876,60.4075,All,R1463
3302,braeburn,20,3,13,52.04,54.86389558232932,57.37,All,R1469
3303,braeburn,20,3,15,49.9,52.30553999999999,54.8,All,R1472
